mohd. amjad,m
ramotar,m
saddam khan,m
rohit thapa,m
ankit khatri,m
punit yadav,m
shashikant brahaman,m
gamer das,m
ravi tiwari,m
garsh,m
araslan yusuf,m
rohitash,m
sh om prakash,m
upender choudhry,m
dhan chandar,m
narendra kumar,m
kush gupta,m
mohammad jaan,m
gulshan bhola,m
kuldeep kasyp,m
mohd javedh,m
rajender kumar dheer,m
mandeep singh,m
mukesh verma,m
chandan yadav,m
sagar shekh,m
zaheer ahmad,m
vinod arora,m
kamal meen,m
sujit singh chaudhary,m
satyanarayan lohar,m
sarvjeet singh,m
pratha,m
shivraj singh,m
ankit verma,m
baldev singh,m
vipun kocher,m
gonsan topno,m
ghanshayam,m
bhagwati lal jat,m
umar daraj,m
rahul nath gupta,m
swedesh mahaldar,m
rajesh god,m
shukveer singh,m
bhusan,m
galiya,m
mithilesh kumar sharma,m
mohd kamaal,m
birender pal,m
chhitar lal,m
chhantu dass,m
nimahe mandal,m
shlender,m
mohan adiwasi,m
dulal,m
tanuja,m
vedprakash sharma,m
abhishek sumit,m
nitish kumar,m
sarad chaubay,m
shalender,m
ramjani,m
madan mohan,m
kaloo giri,m
inayat hussen,m
mukesh banjara,m
neetu,m
shiv pal,m
pradeepkale,m
hasina,m
garupal singh,m
udit kumar pingu,m
gagandeep,m
aayush kashyap,m
anil kumar sahu,m
sachin kumar mittal,m
sahib saran,m
chandu ikbal akbar,m
,m
shishram yadav,m
rohtash saini,m
rameshwer urf kallu,m
,m
adan,m
sanjay gindo,m
ramdhan,m
kirshan pal,m
ashrfi,m
jai chand,m
deepak bhatt,m
afsar alam,m
mohammad ishtiaque ahmad,m
barkat ali,m
samay singh,m
mohd sohaib,m
taj mohd,m
raju ghosh,m
ravi kant boity,m
sachin kumar garg,m
klash kumar,m
ram,m
alim,m
dharminder,m
bherav dutt,m
vikaram,m
ayub ali,m
md. ehasan alam,m
jafruddin,m
faran singh,m
sanjiv kumar jain,m
asagar khan,m
manmohan khurana,m
kanhaiya urf kare,m
baleshwer,m
rohit kumar yadav,m
mohd rafiq,m
arpit avasthi,m
kale,m
rishu vishal bansal,m
banju,m
mahboob,m
anil bittu,m
pankaj chobe,m
gawali pandharinath yadav,m
md inaam ahmad so vishal ahmad,m
,m
lokindra singh,m
ram lagan singh,m
vikas thakur,m
gd harendra yadav,m
metily ritayard sonu sharma,m
hanshraj,m
subhash kumar,m
barkat,m
sohel,m
,m
birbal ram,m
veeri singh jatav,m
keshram,m
navendra,m
ramesh tiwari,m
sandeep dahiya mso azad singh ro village bound p,m
kishnaram,m
ankur kumar,m
parkash sagar,m
md rahmat ali,m
josin jomon,m
rohit sonu,m
ashok rai,m
arhiyant jain,m
suman lal,m
bajrang lal jugal kishor,m
rana,m
vansh goel,m
jagbir,m
atul kumar rahul,m
sharda rao,m
mho javed,m
km.deyji,m
mohd masoom billa,m
bhasker nath tiwari,m
abdul hafiz,m
tool bahadur,m
mukkesh,m
jagdish parsad so mohru lal,m
vinit kumar banty,m
dhanu dhanparkesh,m
anurag tiwari,m
rajiv raju,m
ajit kumar,m
rohitash keer,m
gulab gameti,m
kareshan,m
parmodh,m
imam baksh,m
devashish sahu,m
vishal srivastav,m
parsant,m
rama nand,m
mohamad sahajeet,m
deepak tak,m
abdul aziz,m
devender kumar ashu,m
jishant,m
dalpat,m
deepa ram,m
deeraj,m
ashok meena,m
surya dev singh,m
budhu,m
maushid,m
jagdish kaliya,m
mudssir,m
lav,m
deewan singh,m
zamile amhed,m
subham madhwal,m
 ,m
mushir,m
rambarose,m
mohd siraz so mohd nisar,m
ansar,m
parveen sha,m
ratan singh,m
gautam mandal,m
mr. kishan singh,m
biram,m
jaquir,m
deepan dev,m
rahu kumar,m
meera devi,m
munna ram,m
ct. dilbag singh,m
sadabrij,m
rudra narayan urf sonu,m
dana ram,m
akshay hunny,m
lokesh deswal,m
akshay pahwa,m
parvesh poni,m
manowar hussain,m
aahim,m
shyan bahadur,m
shahbuddin,m
ram singh negi,m
puran chandra bahuguna,m
tara chand sharma,m
sh labh singh,m
pervinder,m
rohan mandl,m
girish chander kapadi,m
liyakat ansari,m
narendra nagda,m
nadeem kha,m
mohammad humayoun,m
nasar ali,m
gurdayal,m
omprakash so balsingh,m
shan mohd,m
keval thakur,m
jugal kishor chouhan,m
jairam singh,m
pooja chaudhry,m
vishnu parshad,m
ram kishan gola,m
vijay banshwal,m
jeet pal jitu,m
vidya nand jaiswal,m
aluddin hushen,m
mrityunjay,m
masheen yadav,m
syamsunder,m
girjesh kumar,m
sattaram,m
mangi ram singh,m
habib so karimsab,m
nayan saikh,m
narayan singh rawat,m
subburaiyalu,m
 ,m
himansu garg,m
baban mishra,m
nakched parsad,m
sachin raghav,m
upender,m
saranjeet singh,m
ramjiyawan,m
ravinder kumar rai dannu kumar rai,m
babar,m
karmveer singh negi,m
pram jeet dabas,m
emilia toppo,m
bhramanand kumar,m
surender kumar yadav kaku,m
rathan lal ji,m
akhil ravindran,m
akshat baliyan,m
ankit negi,m
mahnatha sahni,m
hansraj meena so raghunath meena ro maharajpura,m
rohit gill,m
deepak pardeep,m
rajit kumar,m
ayush pathak,m
mahesh kumar yogi,m
kishan chand rahul,m
raju rahul,m
latesh,m
pankaj taren,m
shambhu munda,m
dinesh gupta,m
mohd. nafees,m
ganpati korada,m
fateh singh,m
prince kumar,m
chhanoyar shekh,m
laxman dass,m
vikesh kumar,m
vivek urfh navin,m
bishesh kumar,m
riyazuddin,m
sh attar singh,m
chanchal chintu,m
 ,m
ashok kumar so la jeet,m
ravi tripathi,m
sujit kumar,m
urmila,m
kumari preeti,m
lilu ram,m
govind rao,m
kalayan,m
vivek kumar gupta,m
mho aamir,m
sujata yadav,m
,m
jagdish ram,m
ramesh meena,m
sanjay gupta,m
rafi,m
tushar vats,m
mehtab alam,m
manish jain,m
mahendra singh chotele,m
mukish kumar,m
shi8vprakash,m
sanjeev saad,m
amrish dixit,m
nanak prasad,m
sahil bohlu,m
sunil kumar bharati,m
bhura ram,m
pram prkash sharma,m
altab,m
lokesh kumar ojha,m
rahul bhiram,m
karan trehan,m
niyaaz khan,m
ajay tomar,m
md afjal,m
ramkaran gujar,m
yaqoob,m
ali mohamad,m
vasim bhoora,m
muzamiil,m
adrash,m
lekhram,m
shyam dhar mishra,m
ajay bairagi,m
mohd. sazzad ansari,m
hardev,m
punit sharma,m
suraj malhotra,m
moh.,m
chand miya,m
nanka bhil,m
rakshit singh,m
neeraj kumar verma,m
pusgpender,m
dinesh kartik,m
sumesh,m
surya narayan,m
hardam kumar,m
mukhtar khan,m
sunilrawat,m
anjan kumar sharma,m
menpal,m
gulshan grover,m
hitlar,m
kala,m
faiyaaz,m
jai narayan jat,m
sh.shiv charan singh,m
salim kha,m
fakrudeen,m
vishal lamba,m
mo. safik,m
vinayak,m
munish singhla,m
 ,m
avinash jha,m
shubham dandriyal,m
saahil nautiyal,m
mohd. kaish,m
braj mohan,m
pappu raju,m
pawan saini,m
rajider singh,m
akram ali,m
jiya rahman,m
mohd. rizwan,m
naryan chamaar,m
afjal,m
satayanarayan,m
manoj jha,m
maisan,m
shiv sagar,m
nadem,m
mathura vijay,m
deerendra singh,m
dhirender singh ravat,m
rajesh kumawat,m
sorab,m
omparkesh,m
jitesh,m
kouchu,m
sandeep sahu,m
rma kant,m
chura mukhiya,m
sanjay so deep chand,m
 ,m
mujeeb,m
amit pal,m
kalu lal khatik,m
chunni lal,m
subash rai,m
noor ahmed,m
pramod choudhary,m
saud,m
smt lalita,m
adarsh sonu,m
bhupesh kumar,m
ghantoli,m
shekhar chand,m
lokesh manchanda,m
muzmil,m
ravindra jindwal,m
abhinav,m
sajid hussen,m
haliya charpota,m
pawan meghwal,m
riyajul,m
pawan kumar gupta,m
anoop roy,m
chandpreet,m
chaman gupta,m
ved pal,m
ankit gupta,m
leelu,m
sahnabaj,m
rahul singh,m
nabi hussain,m
prakash regni,m
ram kuamr,m
mathura singh,m
sandeep sharma,m
karan gulyani,m
naman kaushik,m
lal ji parshad,m
titu,m
nisar ahamad,m
abhijeet adhikari,m
pradeep sunny,m
mayank pandey,m
sachin tomar,m
gajendra singh sekhawat,m
javed siafi,m
sahabudeen,m
gurbachan singh so darshan singh,m
devender chodhary,m
hari uraown,m
satpal kaura,m
jaspreet,m
hariom pandayshivam,m
asgar kamal,m
vijay tyagi,m
mukesh chauhan,m
goldi chopra,m
khursid alam,m
nesha,m
sohal pal,m
ajay sadana,m
tulcharam,m
punkaj,m
dashrath,m
adalat,m
sumnesh,m
chander prakash bansal,m
rajesh arorakamal,m
chunaram,m
prabhakar pandey,m
shri kumar,m
mohd. kasim,m
rajiv shah,m
ravishankar,m
mohammad shahid,m
isharar ahmed,m
mohd.javed,m
yadvir,m
santram santu,m
somprakash,m
ashok kumar jain,m
pradeep singh,m
ramniwas,m
s p vinit gupta,m
gulshan singh,m
sanjeev kumar soni,m
lakki prajapti,m
tariq,m
satendra kumar,m
banti,m
umanath nanda babu,m
atif,m
anamol modi,m
unknown monu,m
randhir kumar,m
mohd mahfooz alam,m
,m
sauhal,m
kishor saini,m
tarun upadhyay,m
sardar pal singh,m
mustafa mandal,m
shil kherval,m
lalit mohan rawat,m
parkash agarwal,m
rajkumar sharjma,m
manish gautam,m
hitender kumar,m
sanny,m
viresh kumar,m
mohd. arjoo,m
shi girdhari,m
sumit chhouhan,m
nikhil kumar,m
dalpat singh,m
shiv kumar rai,m
kalu lal meena,m
bunda ram,m
shjad ali,m
anil nimesh,m
kauva,m
sethi,m
rajesh rawat,m
deepak pritesh,m
rakesh singh,m
nagender singh,m
opendar singh tinkal rajpoot,m
nishant tyagi,m
lukkad kishore,m
vinod biraje,m
prittam dass,m
harvinder kala ravinder,m
malkeet,m
ghisaram amar singh,m
anand msingh,m
mohd. iliyas firoj,m
poma ram,m
husain mohommad,m
sandip kumar,m
rajesh kumar gupta,m
budhi singh,m
julfikaar,m
chhabil singh,m
susan subva,m
md. alikhan,m
mohd. sakil,m
babudden kuresi,m
tilakraj,m
vicky sharma,m
sahnaj,m
suwa lal,m
partap pappu,m
shekh nasir husain,m
shri gani mohammad,m
animesh kumar suman,m
sumit bainsla,m
kingkar mandal deepak,m
ram govind,m
sandeep kasera,m
bheem pal,m
maqsood alam,m
ramesh panwanr,m
khushi mho,m
jodhi kumar,m
avdesh kumar yadav,m
gopal singh hada,m
manuvar hussain,m
anurag mohan saklani,m
gen bahadur,m
safiq shanawaj,m
shami khurana,m
panchuram meena,m
manoj singh bisht,m
amrjeet,m
rinka rinku rathour so naresh kumar ro 66 ha,m
rahul bhola,m
nikhil saini,m
amit tandan,m
vinod sehgal,m
dara singh,m
,m
rajeev neetu,m
girwer singh,m
jagdesh ram meghwal,m
basibul,m
rameh chand,m
mahesh sharma,m
arvind ramesh,m
dhulin,m
asutosh sharma,m
parem varma,m
ilyas,m
rafeddin,m
md. waseem,m
anurag singh alias banti,m
sushil sharma,m
shital,m
jetender sonu,m
angda prasad mishra,m
jafar ali,m
ashu singh,m
gulfam saifi,m
mukesh kala,m
narendra mishra,m
avnit chotu,m
prayatan prabhas,m
naveen lal,m
maan singh,m
pardhuman kumar gupta,m
deni,m
mohan lal saini,m
gopal kishan,m
shiv prasad,m
vijay lal,m
dilvar,m
devesh sharma,m
ramu ramchandar,m
om prakash jat,m
pritam,m
lawli lakky,m
yogendra thakur,m
jitender yadav,m
said ahmed,m
mo vahid,m
ashok agrrwal,m
prinsh,m
sh lalchand,m
tara chand so sultan,m
prabhash yadav,m
harun,m
sonu roy,m
akhileshwer,m
ram sagar kumar,m
gaurav little,m
sukhsohan,m
jai gopal,m
basant ram,m
mohd iqbal,m
shahzad,m
raju kashyap,m
mohan singh meena,m
md. saran,m
sushpal,m
aman deep,m
chotum karmokar,m
ikbal,m
manish mantu,m
tapender upadyay,m
tejender singh,m
krishnal,m
ashu rehman,m
arajun singh,m
junna khan,m
maman singh,m
rasid,m
dhurv solanky,m
osier,m
jitender tiwari,m
prannab dey,m
babloo ajay,m
vishal sarin,m
nagendra parihar,m
narayan sharma,m
mho. zuber,m
aash mohoomad,m
sumant chintu,m
md chand,m
mukat singh,m
arjun ram,m
santosh kuamr,m
ram naresh tiwari,m
sakchan,m
kirorimal,m
bhimsen,m
lakhu parsad,m
sourab verma,m
ashish rout,m
shri ram parkash,m
daksh,m
sanjay ram,m
mitlesh kumar mishra,m
sanjeev dass,m
vakeel,m
ramswroop so jaidev mena,m
mishrilaal,m
shri kumar parthi,m
mosim,m
sumit risidev,m
mohd. aklim,m
aman kalu,m
pradep kumar,m
jeet ram,m
parth,m
bhemji patidar,m
moh an kumar,m
rajat garg,m
bishana ram,m
sanjeev shekhar,m
modh danish,m
ramulu bumulu,m
chertamani dubey,m
hamid,m
veer bahadur,m
hifjul kha,m
sainky,m
jayantadass,m
peer mohmmad,m
kavit,m
bupal,m
sukesh kumar choudhary,m
ranjan singh,m
mohd ashim,m
subham negi,m
sagan lal chalan,m
ravi nanna,m
guddu paswan,m
jagdish lal,m
nitish negi,m
tepu mohd,m
rohit jangu,m
dimpy,m
shayampuri,m
uma ram,m
not known,m
chirag batta,m
sumit sah,m
bawan yadav,m
jagdish singh,m
jyoti prasad,m
jatin pal,m
surendra kumar mandal,m
manish saini,m
arpit aroda,m
pachuram verma,m
chote khan,m
krishan kumar pappu,m
mikel,m
amir hasan,m
rampal alis ram lal,m
naseef,m
alok,m
saurabh pande,m
harish kumar pandey,m
nikhil urf jimmi choudhri,m
tarachand,m
pradeep kumar chauhan,m
rohit agarwal,m
 ,m
istikar,m
akhlish kumar,m
rakesh bablu,m
vimal nepali,m
akhalak,m
priju,m
nathani mandal,m
kamlesh kumar,m
tazaudeen kabadi,m
tirath,m
mahtab ali,m
asha ram,m
ragib,m
mohd imran,m
mithun malakar,m
avinash sandeep,m
sunil fouji,m
mohd. riyaz,m
rakesh chand,m
aasha mehta,m
gufran khan,m
aatif ali,m
ram vilas choudhary,m
chandra bhan,m
binja ram,m
sant mahendra singh,m
shan mohamad,m
sabid,m
satbir sahil,m
pawan pintu,m
imsaan,m
gorav kumar,m
mitnu santhosh,m
sonu vijay,m
anil sen,m
shri manoj,m
sahabbudin,m
manoj mahto,m
mohd kaif,m
gurbax singh,m
manjit singh tomer,m
karmveer singh,m
vikram panwar,m
madhu ram,m
rajan nazibula khan,m
faizan,m
rahul drall,m
vishwjeet devnath,m
raisingh,m
 ,m
arif niyaz,m
mohamad abdul matin,m
amit rana,m
gurupreet singh,m
rajish,m
chiddu ram,m
mukesh so late raju,m
niranjan lal saini,m
dhanraj so sitaram,m
anoj kumar,m
swadhin beswal,m
vijesh sahu,m
teenu,m
jauli,m
prkesh veer babuu,m
sanjeev rai,m
anooj patava,m
shrawan disko,m
mohd rizwan,m
ajit singh sonu,m
manish kumar,m
sanjay gomes,m
jitujitendra rajpoot,m
ranpal singh,m
vishal vaini,m
ramji lal,m
ritesh agrwal,m
sushmendra kumar chandan,m
rahish kha,m
pawna,m
amit paande,m
jaynarayan meena,m
bhagvati parsad,m
dinesh yadav,m
jisu,m
balram toni,m
tak chand,m
lakhmi,m
kalu bhatiya,m
ajad rawal,m
akhilesh gupta,m
mohd ujjam,m
sonu devid,m
rajesh ram,m
salauddin,m
lakhan bajadur,m
rajeev kumar sandeep,m
mohd.asif,m
lekose joseph,m
makrud alam,m
dinesh sen,m
bapu lal dangi,m
karandeep singh  balu,m
bittoo sahani,m
munshi prasad yadav,m
ram murat singh,m
anwar ali,m
penzin kunga,m
deepak rahul saxena,m
mukesh gupta,m
seeta ram,m
mohsin khan,m
dhram sigh,m
ayan akash,m
manish kushwaha so ramesh,m
tasleem,m
choturam,m
kalyan singh devra,m
dhiru vikky,m
ganesh kainee,m
dev kumar,m
sanchit gupta,m
pardeshi,m
lovely,m
rahul kaushik,m
hasir,m
mantu gupta,m
shiv sahota karan,m
bundel sahni,m
sunil janu,m
chand miyan,m
kiran or vikram,m
shankar lal meena,m
ravi kumar verma,m
manish tutu,m
soheb,m
dasharath,m
baga sathyanarayana,m
md alamin,m
sombir,m
shaturughyan chaudhary,m
rajesh sharma raju,m
subham krishna,m
moinuddin chand,m
sonu so raj kumar,m
ram sharan yadav,m
viplo sardar,m
kadir ali,m
vishvnath sarkar,m
vishal singh,m
ram dhar,m
subhash singh bisht,m
sonu kalu,m
kalpna,m
chanderbal tyagi,m
aman junuja,m
faizan khan,m
mohd. rajiq,m
lokesh so hari singh,m
amba lal,m
kalyan datt sharma,m
happy,m
randhir singh parmar,m
dinesh kumar sawami,m
shakti,m
jitenderjita,m
nimesh narwani,m
monu bansal,m
jitender so arjun singh,m
ruchit,m
vasuki thakur,m
danveer singh,m
subham jain,m
kulli,m
latur so gopal koli,m
mahud ansari,m
baniya,m
santosh mahto,m
matok,m
monty monu,m
jaidul ali sekh,m
fiyaz ansari,m
ram ashray,m
bajulal,m
shazad sanju,m
rajvi kumar,m
benay kumar dube so surendpati dube ro baradaha,m
bachan singh rana,m
jhawar lal bakshi,m
sohan singh rana,m
prabhakar bisi,m
aamosh jacab,m
mithlesh kumar,m
nandi,m
deepchand balai,m
jasvir,m
vikarm singh,m
sudhir singh,m
raeeyan,m
shakir bau,m
piyus,m
anshum,m
gensingh,m
yatharth yashodev,m
vinod kaushik,m
vikram kumar,m
lakshaya sharma,m
raju rajkumar,m
vikrant singh panwar,m
kulwant singh,m
balaram,m
dharamvir guddu,m
shivam mishra,m
soyab,m
deendyal,m
shakil ahmad,m
mukesh golu,m
mohd. marukh,m
rizwaan,m
puran rai,m
mahendra yadav,m
hariram s0,m
lalit alias lowan,m
rajesh saini,m
hakam singh,m
satpal morya,m
prem kumar sharma,m
ruksar,m
harish chand shringi,m
jitin chunni,m
shispal,m
laxminarain,m
moolchul,m
mhd. firoz,m
devender jain,m
muskan varma,m
rajeev sirohi,m
nawab kallu,m
monupal,m
ravi dutt,m
dharvesh kumar,m
divaie chand,m
sintu vishwash,m
sahdev tiwari,m
mohd hasnain,m
nooruddin,m
mohd. ladla mohd. kaif,m
samir raj pal,m
manoj kumar jawalaprasad ro j.j. colony sawada,m
puran,m
chand kumar,m
vishal bunti,m
gagan kumar,m
tauseek,m
sokin,m
khairti lal,m
devender puri,m
ramesh lal,m
bharat damor,m
alok kumar thakur,m
najim urf babbu,m
sanjay mehta,m
mohit sumitra,m
kishan agrawal,m
rakesh sonkar,m
shivji mathur,m
gollu,m
ravi sinha,m
bhuri singh,m
balmiki chauhan so budhan chauhan,m
bhagvaan singh,m
manish bansal,m
jai,m
gurmeet singh golu,m
pinki,m
vikram bahadur,m
kapil dutt,m
vishal ahemad,m
rayish,m
sunder jha,m
ajeet singj,m
ashok shrivastav,m
jarnail singh,m
avid,m
sanjya chhetri,m
buddha,m
govind prasad shahu,m
shivani,f
isha,f
smt shyani devi,f
divya,f
mansi,f
mazida,f
pooja,f
kajal,f
meena,f
sonam,f
buity,f
hina,f
shakshi sagar,f
anita,f
neetu,f
anshu do,f
kanika kathuria,f
manju,f
shakshi,f
reena,f
neha,f
khushboo,f
aasmin,f
jyoti,f
riya masi,f
rekha,f
leela with a child,f
gulshan,f
priya jain,f
rakhi payal,f
versha,f
sunita,f
nitu kumari,f
vandana,f
roshni,f
parveen,f
versa,f
kavita,f
sarojani,f
nagina,f
tapas das,f
priyanka,f
santna,f
khushbu,f
any bobby,f
deeya kumari,f
anjali juneja,f
anjali babli,f
champa karketta,f
anshu,f
monika,f
rimmi singh,f
aanamika misra,f
chahat,f
nagma khatoon,f
koshal,f
laxmi devi wo late sh hukan chand,f
sandhya,f
poonam,f
sna,f
nikita senger,f
layba noor,f
iqra,f
salima,f
naziya siddiqui,f
priti,f
kamni,f
renu rinki,f
priya,f
minakchi,f
ruby,f
smt.farhana baigum,f
sheetal,f
kalyani patro,f
anjali,f
palak simran,f
babita,f
gurdeep kaur,f
dhanwanti devi,f
fooljhnah,f
smt. gyatri devi,f
shehnaz,f
ranju,f
vidhi,f
pooja kashyap,f
meena kumari,f
savita sagar panap,f
reena devi,f
payal goyala,f
rakhi,f
priynka,f
janki,f
laxmi kumari,f
rinku malav,f
sohni,f
basnti,f
meera,f
pinki,f
kiran devi,f
sonia,f
doly,f
raj kumari,f
manisha,f
laxmi devi,f
swati joshi,f
aashiya,f
vimla,f
suman,f
karina kavita,f
pooja jayshwal,f
pooja prajapati pratibha,f
seema,f
kranti,f
dimpal doli,f
aarti devi,f
sashi mittal,f
preeti,f
shajiya,f
priya sexena,f
shanti devi,f
sitara,f
aakanksha,f
charu,f
nilam devi,f
chango uraon,f
shiv kumari,f
kaushaliya,f
mangla urf mangi bai,f
grace p.a.,f
usha,f
smt rubi,f
nisha chinu,f
subhadra,f
lalita,f
asma khatun,f
kalawati,f
santosh singal,f
tina,f
chanchal,f
mercy,f
smt. manju,f
varsha,f
huma khan,f
gulbasha,f
seema khatun,f
rahila maqbool,f
kajal choudhary,f
geeta devi,f
swati thakur,f
shenaz,f
rinki,f
chandni,f
ruksana,f
vivek kumar,f
kiran,f
nisha,f
heena do zamil akhtar,f
rajni,f
nidhi kumari,f
seema simran,f
usha devi,f
mala devi nisha,f
hamida khatun,f
aarti,f
kanchan,f
priyaki rav,f
ranu tiwari,f
anita devi,f
leelawati,f
manju devi,f
kamla,f
arti,f
mamta,f
anju,f
noor bano,f
saroj,f
rosy massey,f
rinukanwr,f
shalu,f
sneha,f
komal,f
sapna,f
sashi,f
devki,f
priya nandani,f
pooja his daughter partigya,f
sahin,f
asha kumari,f
kusum,f
archna,f
himanshi roshani,f
anuradha,f
durga,f
km sunita,f
sony jha,f
preety,f
rubina,f
sangeeta,f
madhuri sharma,f
shabanm,f
meenu chawla,f
amar deep kaur,f
neelam,f
smt sunita,f
rajia,f
devi,f
sita,f
rubi,f
priyansi,f
nandu,f
nazmin,f
tripti,f
ramvati,f
afsana,f
farida begam,f
simran,f
ranita,f
yogita tiwari,f
asha,f
soniya,f
hemlata,f
sushma,f
ranjana,f
benjir heena mohd.,f
salma,f
rukshana,f
palak,f
astha,f
fahija,f
reeta,f
noojo khatoon,f
chaya,f
sakila,f
rehana,f
radha devi,f
kumari komal,f
neha siddiki,f
geeta,f
mira,f
smt. anju,f
swati,f
roshini praveen,f
shilpa,f
sudha kumari,f
afrin,f
sabnam,f
batloon wo garib ulla,f
anjum devi,f
smt dhapa devi,f
yogita,f
mohini,f
samsad,f
sama,f
maya,f
jassi,f
yashoda,f
susila gudiya,f
kumari shivani,f
ramaiya,f
kamli,f
munbura bibi,f
laxmi,f
bulbul devi,f
radha,f
rupa,f
kumkum,f
ruksana bano with her son or daughter,f
priyanka bagcdani do gulab bagcdani ro c.h,f
sweety,f
gulafsa khatun,f
captain,f
kumari priyanka agarwal,f
rekha boby,f
akansha,f
kritikakittu,f
sefali sweta,f
khshbu,f
heena,f
sunaki wo kallu,f
paramjeet kaur,f
sangeet,f
neelima,f
deepti,f
rajkumari,f
pooja kanwar,f
rizwana khatun,f
madhuri,f
gulnanj,f
archana,f
rajni devi,f
dipti,f
araddhna,f
bharti,f
ku dolly,f
meena devi,f
payal,f
divya kawar,f
laxmi kumari,f
babli,f
muskan urf suman,f
badrunisha,f
varsa,f
shukla vishwas,f
ekta chauhan,f
pooja kumari,f
minakshi,f
nasima reshma,f
rajesh,f
juneb bano,f
parerna,f
alka,f
gungun,f
sonia tiwari,f
muskan,f
smt.kiswar jahan,f
vandhna,f
santosh bai,f
munni khatun,f
smt. annpurna,f
saneha,f
monika rani,f
reema jha,f
kumari meera,f
yashika,f
tapsam,f
khusboo,f
ishika,f
partibha,f
narbada,f
kumari manju,f
rinku kumari,f
renu,f
deepika,f
spana,f
rita roy,f
reshma,f
samaiali,f
priyanka sagar,f
samreen,f
himanshi,f
pankaj,f
roshan,f
gul afshan,f
shana,f
nagma,f
tanuja,f
rishu,f
gunjan verna,f
noor jala,f
khusbhu,f
lakhi devi,f
nayana kumari,f
nirmal,f
bhawana,f
reema,f
jamrujaha,f
anju devi,f
puja,f
durga devi,f
ruchi,f
aruna with children,f
chama with child dependeri age years,f
deepa,f
gulafsa,f
smt ladidavi,f
sunaina,f
gulista,f
kumari deepa,f
priya urf laxmi devi with her son,f
jyoti devi,f
kesnata devi rajni,f
matul devi,f
nainshi,f
mubshshira,f
sona sarkar,f
neeru,f
poornima,f
km. guddi,f
sunita devi,f
shayra,f
neelam mehta,f
priya kumar,f
himani,f
sazi,f
rashida khatoon,f
radhika,f
ruzina khatun,f
kajol,f
rukmani,f
shabana,f
sarita,f
poonam yadav,f
neelu,f
rangeeta,f
shahnawaj,f
rimpy,f
saroj devi,f
seema chauhan,f
kumari gori,f
chumki,f
pooja chawriya,f
virjiniya,f
gulfasha,f
nirmla devi,f
saanu goyal,f
smt kaushalya,f
divya bharti,f
apsana,f
priti yadav,f
bharkah,f
deepali,f
mudsay,f
rubbi,f
ruksar,f
smt. sushma,f
smt. chancal,f
kusuma,f
sumnesh,f
lali deepa,f
zareena,f
karishma,f
jasoda,f
shathi davi,f
nimla sharama,f
menadevi,f
sut. suman khatik,f
sameem,f
shrishti,f
jyoty,f
gudya singh,f
laxami,f
meghana,f
kangana,f
garima,f
nandni,f
lalita devi,f
nazrin,f
saraswati,f
bhatri,f
mobsheera haider shadiya,f
montu,f
madhu,f
mudrika,f
devi sharma,f
gytri garg,f
shashi kajal,f
suganti sonali,f
swati singh,f
nekki,f
khushi,f
kureja,f
anupama,f
gyatri,f
raj rani,f
ridhima,f
rekha kumari,f
nisha hajra,f
naseeba,f
isha naaz,f
jeenat,f
ruksana bano,f
biwa kumari,f
gayatri,f
sunita verma,f
megha bansal,f
neni,f
surjeet kaur,f
nisha kapoor,f
parwati,f
kanta,f
prema devi,f
maya kumari,f
sajida,f
disha,f
minakxi,f
munni,f
smt. vidhya tiwari,f
ranjeeta,f
smt. shweta gupta,f
anam,f
vibha,f
krishna,f
asha devi,f
resham yadav,f
pavitra,f
manpreet kaur preet,f
bigan mehto,f
razia,f
pushpa,f
aman jeet,f
aman,f
indra,f
devi kanwar,f
manju kumari,f
parul,f
sabbo bano,f
bimlesh,f
chhabi rani dass,f
bindiya,f
santosh,f
tara kanwar,f
sarojini,f
phulkana,f
krishka,f
ilema,f
sahar bano,f
sahiba,f
rita,f
gayatri rani,f
bimla,f
rada,f
rahina,f
parvesh kumari,f
manorma,f
kirti ahuja,f
alam aara,f
priti rawat,f
kum mamta,f
tamsa,f
hoor bano,f
bhawana jat,f
sunita with her daughter,f
harneet kaur,f
roshani,f
mansi raghav,f
sarita devi,f
sukhbir kaur,f
saveta,f
rakhi chauhan,f
rani,f
kafia,f
smt sarita,f
shabana gudiya,f
madhu anita,f
rubby,f
ankita kanwar rathore,f
chand mundarigeeta,f
kinya devi pinu,f
shikha rai,f
kanika sharma,f
pallavi,f
sakshi,f
asgari bagam,f
mumtaz babi,f
kavita harijan,f
anupam,f
parniti,f
pappy,f
raziya,f
anita bai,f
diksha rani,f
jamila khatoon,f
sabhana,f
durgash urf mahi,f
smt laxmi,f
rupa verma,f
km varsha,f
ankita,f
namarta,f
guddi with children,f
phoolmani,f
shiwani,f
parveen khatun,f
anju goyal,f
naseem,f
hemraj,f
ramwati,f
imrana,f
vaishali,f
kripya minch,f
pushpa sahu,f
sonam bano,f
savita,f
rashika,f
bilke khatoon,f
punam,f
krishnamanisha,f
kulli devi,f
kali,f
komal berwal,f
kumari radha,f
chotti jha,f
sivani,f
shamima,f
smt. muslima bibi,f
rama sharma,f
ranju devi,f
sunali,f
zahira,f
purnima gosawmi,f
anshul,f
nisha singh,f
anjli,f
himansi,f
reeta and her doughter surabhi,f
dharmshila,f
hemani,f
sunder munni kumari,f
smt. lalita devi,f
sangeeta mahali,f
ranjita devi and his son priyanshu age yrs,f
